participant_group,round,player_name,team,team_code,position,effective_position,is_playing_xi,sub_order,captain_flag,vice_flag,fantasy_points_final,potm_bonus,points_multiplier,counted_points,counted_points_type,subbed_out,subbed_in,final_playing_xi,team_round,match_date,match_id,chip_converter,chip_best11,chip_flexicap,chip_matchwinner,points_breakdown_str
Group 6,3,Adam Zampa,Australia,AUS,BOWL,BOWL,1,0,0,1,9.0,0,1,9.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,0,0,Runs: 1 → 1 | Dot balls: 6 → 6 | Economy Rate: 10.25 → -2 | Announced: 1 → 4
Group 6,3,Lockie Ferguson,New Zealand,NZ,BOWL,BOWL,1,0,0,0,47.0,0,1,47.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 7 → 7 | Economy Rate: 10.42 → -2 | Announced: 1 → 4
Group 6,3,Lungi Ngidi,South Africa,SA,BOWL,BOWL,1,0,0,0,42.0,0,1,42.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,0,0,Wickets: 1 → 30 | Dot balls: 8 → 8 | Announced: 1 → 4
Group 6,3,Noor Ahmad,Afghanistan,AFG,BOWL,BOWL,1,0,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,3,2026-02-16,1512746,0,0,0,0,DID NOT PLAY
Group 6,3,Dushan Hemantha,Sri Lanka,SL,AR,AR,0,2,0,0,123.0,0,1,0.0,SUB,0,0,0,3,2026-02-16,1512748,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 9 → 9 | Catches: 1 → 8 | Announced: 1 → 4
Group 6,3,James Neesham,New Zealand,NZ,AR,AR,0,3,0,0,76.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512742,0,0,0,0,Runs: 23 → 23 | Fours: 3 → 12 | Wickets: 1 → 30 | Dot balls: 3 → 3 | Strike Rate: 153.33 → 4 | Announced: 1 → 4
Group 6,3,Mohammad Nabi,Afghanistan,AFG,AR,AR,0,4,0,0,7.0,0,1,0.0,SUB,0,0,0,3,2026-02-16,1512746,0,0,0,0,DID NOT PLAY
Group 6,3,Romario Shepherd,West Indies,WI,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,3,2026-02-15,1512743,0,0,0,0,DID NOT PLAY
Group 6,3,Keshav Maharaj,South Africa,SA,BOWL,BOWL,0,5,0,0,48.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512742,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Announced: 1 → 4
Group 7,3,Josh Inglis,Australia,AUS,WK,WK,1,0,0,0,47.0,0,1,47.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,0,0,Runs: 27 → 27 | Fours: 3 → 12 | Runs milestone bonus: 27 → 4 | Announced: 1 → 4
Group 7,3,Kusal Mendis,Sri Lanka,SL,WK,WK,1,0,0,0,125.0,0,1,125.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,0,0,Runs: 51 → 51 | Fours: 6 → 24 | Sixes: 1 → 6 | Runs milestone bonus: 51 → 8 | Stumpings: 1 → 12 | Runout - direct: 1 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 134.21 → 2 | Announced: 1 → 4
Group 7,3,Finn Allen,New Zealand,NZ,BAT,BAT,1,0,0,0,73.0,0,1,73.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,0,0,Runs: 31 → 31 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 31 → 4 | Strike Rate: 182.35 → 6 | Announced: 1 → 4
Group 7,3,Rachin Ravindra,New Zealand,NZ,AR,BAT,1,0,0,0,59.0,0,1,59.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,1,0,0,0,Runs: 13 → 13 | Fours: 1 → 4 | Sixes: 1 → 6 | Wickets: 1 → 30 | Dot balls: 2 → 2 | Announced: 1 → 4
Group 7,3,Suryakumar Yadav,India,IND,BAT,BAT,1,0,0,0,52.0,0,1,52.0,PLAYING_XI,0,0,1,3,2026-02-15,1512745,0,0,0,0,Runs: 32 → 32 | Fours: 3 → 12 | Runs milestone bonus: 32 → 4 | Announced: 1 → 4
Group 7,3,Glenn Phillips,New Zealand,NZ,AR,AR,1,0,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,0,0,Runs: 1 → 1 | Announced: 1 → 4
Group 7,3,Hardik Pandya,India,IND,AR,AR,1,0,1,0,107.0,0,2,214.0,PLAYING_XI,0,0,1,3,2026-02-15,1512745,0,0,0,0,Duck: 0 → -2 | Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Maiden overs: 1 → 12 | Dot balls: 13 → 13 | Catches: 1 → 8 | Economy Rate: 5.33 → 4 | Announced: 1 → 4
Group 7,3,Saim Ayub,Pakistan,PAK,AR,AR,1,0,0,0,155.0,0,1,155.0,PLAYING_XI,0,0,1,3,2026-02-15,1512745,0,0,0,0,Runs: 6 → 6 | Sixes: 1 → 6 | Wickets: 3 → 90 | LBW/Bowled bonus: 2 → 16 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Catches: 2 → 16 | Economy Rate: 6.25 → 2 | Announced: 1 → 4
Group 7,3,Shadab Khan,Pakistan,PAK,AR,AR,1,0,0,0,22.0,0,1,22.0,PLAYING_XI,0,0,1,3,2026-02-15,1512745,0,0,0,0,Runs: 14 → 14 | Fours: 1 → 4 | Announced: 1 → 4
Group 7,3,Adil Rashid,England,ENG,BOWL,BOWL,1,0,0,0,123.0,0,1,123.0,PLAYING_XI,0,0,1,3,2026-02-14,1512741,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 2 → 16 | 3-Wicket bonus: 3 → 4 | Dot balls: 9 → 9 | Announced: 1 → 4
Group 7,3,Dushmantha Chameera,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,73.0,0,1,73.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,0,0,Wickets: 2 → 60 | Dot balls: 9 → 9 | Announced: 1 → 4
Group 7,3,Ben Duckett,England,ENG,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512741,0,0,0,0,DID NOT PLAY
Group 7,3,George Linde,South Africa,SA,AR,AR,0,6,0,0,0.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512742,0,0,0,0,DID NOT PLAY
Group 7,3,Salman Agha,Pakistan,PAK,AR,AR,0,5,0,0,52.0,0,1,0.0,SUB,0,0,0,3,2026-02-15,1512745,0,0,0,0,Runs: 4 → 4 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 6 → 6 | Economy Rate: 5.0 → 4 | Announced: 1 → 4
Group 7,3,Will Jacks,England,ENG,AR,AR,0,1,0,0,42.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512741,0,0,0,0,Runs: 16 → 16 | Fours: 1 → 4 | Sixes: 1 → 6 | Catches: 1 → 8 | Strike Rate: 160.0 → 4 | Announced: 1 → 4
Group 7,3,Kagiso Rabada,South Africa,SA,BOWL,BOWL,0,3,0,0,16.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512742,0,0,0,0,Dot balls: 10 → 10 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 7,3,Kyle Jamieson,New Zealand,NZ,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512742,0,0,0,0,DID NOT PLAY
Group 8,3,Quinton de Kock,South Africa,SA,WK,WK,1,0,0,0,52.0,0,1,52.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,1,0,Runs: 20 → 20 | Fours: 3 → 12 | Sixes: 1 → 6 | Catches: 1 → 8 | Strike Rate: 142.86 → 2 | Announced: 1 → 4
Group 8,3,Ryan Rickelton,South Africa,SA,WK,WK,1,0,0,0,61.0,0,1,61.0,PLAYING_XI,0,0,1,3,2026-02-14,1512742,0,0,1,0,Runs: 21 → 21 | Fours: 2 → 8 | Sixes: 1 → 6 | Catches: 2 → 16 | Strike Rate: 190.91 → 6 | Announced: 1 → 4
Group 8,3,Harry Brook,England,ENG,BAT,BAT,1,0,0,0,14.0,0,1,14.0,PLAYING_XI,0,0,1,3,2026-02-14,1512741,0,0,1,0,Runs: 4 → 4 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 8,3,Shimron Hetmyer,West Indies,WI,BAT,BAT,1,0,0,0,92.0,0,1,92.0,PLAYING_XI,0,0,1,3,2026-02-15,1512743,0,0,1,0,Runs: 46 → 46 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 46 → 4 | Catches: 1 → 8 | Strike Rate: 143.75 → 2 | Announced: 1 → 4
Group 8,3,Cameron Green,Australia,AUS,AR,AR,1,0,0,0,7.0,0,1,7.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,1,0,Runs: 3 → 3 | Announced: 1 → 4
Group 8,3,Cooper Connolly,Australia,AUS,AR,AR,0,2,0,0,21.0,0,1,21.0,PLAYING_XI,0,1,1,3,2026-02-16,1512748,0,0,1,0,Runs: 3 → 3 | Dot balls: 6 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 8,3,Roston Chase,West Indies,WI,AR,AR,1,0,0,0,50.0,0,1,50.0,PLAYING_XI,0,0,1,3,2026-02-15,1512743,0,0,1,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 4 → 4 | Economy Rate: 5.0 → 4 | Announced: 1 → 4
Group 8,3,Abrar Ahmed,Pakistan,PAK,BOWL,BOWL,1,0,0,0,3.0,0,1,3.0,PLAYING_XI,0,0,1,3,2026-02-15,1512745,0,0,1,0,Dot balls: 5 → 5 | Economy Rate: 12.67 → -6 | Announced: 1 → 4
Group 8,3,Matheesha Pathirana,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,6.0,0,1,6.0,PLAYING_XI,0,0,1,3,2026-02-16,1512748,0,0,1,0,Dot balls: 2 → 2 | Announced: 1 → 4
Group 8,3,Mujeeb Ur Rahman,Afghanistan,AFG,BOWL,BOWL,1,0,0,0,92.0,0,2,184.0,PLAYING_XI,0,0,1,3,2026-02-16,1512746,0,0,1,0,DID NOT PLAY
Group 8,3,Shaheen Afridi,Pakistan,PAK,BOWL,BOWL,0,1,0,0,76.0,0,1,76.0,PLAYING_XI,0,1,1,3,2026-02-15,1512745,0,0,1,0,Runs: 23 → 23 | Fours: 2 → 8 | Sixes: 1 → 6 | Wickets: 1 → 30 | Dot balls: 3 → 3 | Catches: 1 → 8 | Economy Rate: 15.5 → -6 | Announced: 1 → 4
Group 8,3,Devon Conway,New Zealand,NZ,WK,WK,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,3,2026-02-14,1512742,0,0,1,0,DID NOT PLAY
Group 8,3,Darwish Rasooli,Afghanistan,AFG,BAT,BAT,0,5,0,0,61.0,0,1,0.0,SUB,0,0,0,3,2026-02-16,1512746,0,0,1,0,DID NOT PLAY
Group 8,3,Dasun Shanaka,Sri Lanka,SL,AR,AR,0,6,0,0,7.0,0,1,0.0,SUB,0,0,0,3,2026-02-16,1512748,0,0,1,0,Dot balls: 3 → 3 | Announced: 1 → 4
Group 8,3,Liam Dawson,England,ENG,AR,AR,0,3,0,0,71.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512741,0,0,1,0,Wickets: 2 → 60 | Dot balls: 7 → 7 | Announced: 1 → 4
Group 8,3,Rehan Ahmed,England,ENG,AR,AR,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,3,2026-02-14,1512741,0,0,1,0,DID NOT PLAY
Group 8,3,Luke Wood,England,ENG,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,3,2026-02-14,1512741,0,0,1,0,DID NOT PLAY
Group 1,4,Tim Seifert,New Zealand,NZ,WK,WK,1,0,0,1,12.0,0,2,24.0,PLAYING_XI,0,0,1,4,2026-02-17,1512749,0,0,0,0,Runs: 6 → 6 | Fours: 1 → 4 | Strike Rate: 60.0 → -2 | Announced: 1 → 4
Group 1,4,Brandon King,West Indies,WI,BAT,BAT,1,0,0,0,8.0,0,1,8.0,PLAYING_XI,0,0,1,4,2026-02-19,1512755,0,0,0,0,Runs: 4 → 4 | Announced: 1 → 4
Group 1,4,Sediqullah Atal,Afghanistan,AFG,BAT,BAT,0,3,0,0,74.0,0,1,74.0,PLAYING_XI,0,1,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 1,4,Tristan Stubbs,South Africa,SA,WK,BAT,1,0,0,0,10.0,0,1,10.0,PLAYING_XI,0,0,1,4,2026-02-18,1512752,1,0,0,0,Runs: 6 → 6 | Announced: 1 → 4
Group 1,4,Jason Holder,West Indies,WI,AR,AR,1,0,0,0,40.0,0,1,40.0,PLAYING_XI,0,0,1,4,2026-02-19,1512755,0,0,0,0,Runs: 9 → 9 | Sixes: 1 → 6 | Dot balls: 11 → 11 | Catches: 1 → 8 | Economy Rate: 6.33 → 2 | Announced: 1 → 4
Group 1,4,Marco Jansen,South Africa,SA,AR,AR,1,0,1,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,4,2026-02-18,1512752,0,0,0,0,DID NOT PLAY
Group 1,4,Marcus Stoinis,Australia,AUS,AR,AR,1,0,0,0,37.0,0,1,37.0,PLAYING_XI,0,0,1,4,2026-02-20,1512758,0,0,0,0,Wickets: 1 → 30 | Dot balls: 3 → 3 | Announced: 1 → 4
Group 1,4,Anrich Nortje,South Africa,SA,BOWL,BOWL,1,0,0,0,71.0,0,1,71.0,PLAYING_XI,0,0,1,4,2026-02-18,1512752,0,0,0,0,Wickets: 2 → 60 | Dot balls: 7 → 7 | Announced: 1 → 4
Group 1,4,Naseem Shah,Pakistan,PAK,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,4,2026-02-18,1512753,0,0,0,0,DID NOT PLAY
Group 1,4,Nathan Ellis,Australia,AUS,BOWL,BOWL,1,0,0,0,48.0,0,1,48.0,PLAYING_XI,0,0,1,4,2026-02-20,1512758,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Announced: 1 → 4
Group 1,4,Xavier Bartlett,Australia,AUS,BOWL,BOWL,0,4,0,0,103.0,0,1,103.0,PLAYING_XI,0,1,1,4,2026-02-20,1512758,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 2 → 16 | Dot balls: 13 → 13 | Catches: 1 → 8 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 1,4,Sanju Samson,India,IND,WK,WK,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-18,1512754,0,0,0,0,DID NOT PLAY
Group 1,4,Steven Smith,Australia,AUS,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-20,1512758,0,0,0,0,DID NOT PLAY
Group 1,4,Axar Patel,India,IND,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,4,2026-02-18,1512754,0,0,0,0,DID NOT PLAY
Group 1,4,Charith Asalanka,Sri Lanka,SL,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,4,2026-02-19,1512756,0,0,0,0,DID NOT PLAY
Group 2,4,Philip Salt,England,ENG,WK,WK,1,0,0,0,62.0,0,1,62.0,PLAYING_XI,0,0,1,4,2026-02-16,1512747,0,0,0,0,Runs: 28 → 28 | Fours: 2 → 8 | Sixes: 2 → 12 | Runs milestone bonus: 28 → 4 | Strike Rate: 186.67 → 6 | Announced: 1 → 4
Group 2,4,Sahibzada Farhan,Pakistan,PAK,WK,WK,1,0,0,0,244.0,50,1,244.0,PLAYING_XI,0,0,1,4,2026-02-18,1512753,0,0,0,0,Runs: 100 → 100 | Fours: 11 → 44 | Sixes: 4 → 24 | Runs milestone bonus: 100 → 16 | Strike Rate: 172.41 → 6 | Announced: 1 → 4
Group 2,4,Shai Hope,West Indies,WI,WK,WK,1,0,0,0,209.0,50,1,209.0,PLAYING_XI,0,0,1,4,2026-02-19,1512755,0,0,0,0,Runs: 75 → 75 | Fours: 6 → 24 | Sixes: 4 → 24 | Runs milestone bonus: 75 → 12 | Catches: 2 → 16 | Strike Rate: 163.04 → 4 | Announced: 1 → 4
Group 2,4,Tom Banton,England,ENG,WK,WK,1,0,0,0,86.0,0,1,86.0,PLAYING_XI,0,0,1,4,2026-02-16,1512747,0,0,0,0,Runs: 30 → 30 | Fours: 3 → 12 | Sixes: 1 → 6 | Runs milestone bonus: 30 → 4 | Catches: 3 → 24 | 3-catches bonus: 3 → 4 | Strike Rate: 142.86 → 2 | Announced: 1 → 4
Group 2,4,Ishan Kishan,India,IND,WK,BAT,1,0,1,0,36.0,0,2,72.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,1,0,0,0,Runs: 18 → 18 | Fours: 2 → 8 | Sixes: 1 → 6 | Announced: 1 → 4
Group 2,4,Matt Renshaw,Australia,AUS,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,4,2026-02-20,1512758,0,0,0,0,DID NOT PLAY
Group 2,4,Rinku Singh,India,IND,BAT,BAT,1,0,0,0,24.0,0,1,24.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,0,0,0,0,Runs: 6 → 6 | Sixes: 1 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 2,4,Gudakesh Motie,West Indies,WI,AR,AR,1,0,0,0,83.0,0,1,83.0,PLAYING_XI,0,0,1,4,2026-02-19,1512755,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 9 → 9 | Economy Rate: 6.0 → 2 | Announced: 1 → 4
Group 2,4,Arshdeep Singh,India,IND,BOWL,BOWL,1,0,0,0,13.0,0,1,13.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,0,0,0,0,Dot balls: 9 → 9 | Announced: 1 → 4
Group 2,4,Jacob Duffy,New Zealand,NZ,BOWL,BOWL,1,0,0,0,46.0,0,1,46.0,PLAYING_XI,0,0,1,4,2026-02-17,1512749,0,0,0,0,Wickets: 1 → 30 | Dot balls: 10 → 10 | Economy Rate: 6.25 → 2 | Announced: 1 → 4
Group 2,4,Matthew Forde,West Indies,WI,BOWL,BOWL,1,0,0,0,156.0,0,1,156.0,PLAYING_XI,0,0,1,4,2026-02-19,1512755,0,0,0,0,Runs: 16 → 16 | Fours: 3 → 12 | Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 16 → 16 | Economy Rate: 4.75 → 6 | Announced: 1 → 4
Group 2,4,Fakhar Zaman,Pakistan,PAK,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-18,1512753,0,0,0,0,DID NOT PLAY
Group 2,4,Daryl Mitchell,New Zealand,NZ,AR,AR,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-17,1512749,0,0,0,0,DID NOT PLAY
Group 2,4,Quentin Sampson,West Indies,WI,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-19,1512755,0,0,0,0,DID NOT PLAY
Group 2,4,Fazalhaq Farooqi,Afghanistan,AFG,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 3,4,Jos Buttler,England,ENG,WK,WK,1,0,0,1,23.0,0,1,23.0,PLAYING_XI,0,0,1,4,2026-02-16,1512747,0,0,0,0,Runs: 3 → 3 | Catches: 2 → 16 | Announced: 1 → 4
Group 3,4,Ibrahim Zadran,Afghanistan,AFG,BAT,BAT,1,0,0,0,281.0,50,1,281.0,PLAYING_XI,0,0,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 3,4,Pavan Rathnayake,Sri Lanka,SL,BAT,BAT,1,0,0,0,82.0,0,1,82.0,PLAYING_XI,0,0,1,4,2026-02-19,1512756,0,0,0,0,Runs: 44 → 44 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 44 → 4 | Strike Rate: 176.0 → 6 | Announced: 1 → 4
Group 3,4,Azmatullah Omarzai,Afghanistan,AFG,AR,AR,1,0,0,0,68.0,0,1,68.0,PLAYING_XI,0,0,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 3,4,Dunith Wellalage,Sri Lanka,SL,AR,AR,1,0,0,0,78.0,0,1,78.0,PLAYING_XI,0,0,1,4,2026-02-19,1512756,0,0,0,0,Runs: 15 → 15 | Fours: 3 → 12 | Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 1 → 8 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 3,4,Gulbadin Naib,Afghanistan,AFG,AR,AR,1,0,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 3,4,Rashid Khan,Afghanistan,AFG,AR,AR,1,0,0,0,92.0,0,1,92.0,PLAYING_XI,0,0,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
Group 3,4,Akeal Hosein,West Indies,WI,BOWL,BOWL,0,1,0,0,41.0,0,1,41.0,PLAYING_XI,0,1,1,4,2026-02-19,1512755,0,0,0,0,Wickets: 1 → 30 | Dot balls: 7 → 7 | Announced: 1 → 4
Group 3,4,Jasprit Bumrah,India,IND,BOWL,BOWL,1,0,1,0,57.0,0,2,114.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 11 → 11 | Economy Rate: 5.67 → 4 | Announced: 1 → 4
Group 3,4,Jofra Archer,England,ENG,BOWL,BOWL,1,0,0,0,79.0,0,1,79.0,PLAYING_XI,0,0,1,4,2026-02-16,1512747,0,0,0,0,Runs: 1 → 1 | Wickets: 2 → 60 | Dot balls: 14 → 14 | Announced: 1 → 4
Group 3,4,Matt Henry,New Zealand,NZ,BOWL,BOWL,1,0,0,0,45.0,0,1,45.0,PLAYING_XI,0,0,1,4,2026-02-17,1512749,0,0,0,0,Wickets: 1 → 30 | Dot balls: 11 → 11 | Announced: 1 → 4
Group 3,4,David Miller,South Africa,SA,BAT,BAT,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,4,2026-02-18,1512752,0,0,0,0,DID NOT PLAY
Group 3,4,Rovman Powell,West Indies,WI,BAT,BAT,0,3,0,0,19.0,0,1,0.0,SUB,0,0,0,4,2026-02-19,1512755,0,0,0,0,Runs: 9 → 9 | Sixes: 1 → 6 | Announced: 1 → 4
Group 3,4,Tim David,Australia,AUS,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-20,1512758,0,0,0,0,DID NOT PLAY
Group 3,4,Ish Sodhi,New Zealand,NZ,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-17,1512749,0,0,0,0,DID NOT PLAY
Group 4,4,Kusal Perera,Sri Lanka,SL,WK,WK,0,1,0,0,54.0,0,1,54.0,PLAYING_XI,0,1,1,4,2026-02-19,1512756,0,0,0,0,Runs: 22 → 22 | Fours: 4 → 16 | Catches: 1 → 8 | Strike Rate: 157.14 → 4 | Announced: 1 → 4
Group 4,4,Jason Smith,South Africa,SA,BAT,BAT,0,2,0,0,15.0,0,1,15.0,PLAYING_XI,0,1,1,4,2026-02-18,1512752,0,0,0,0,Runs: 3 → 3 | Catches: 1 → 8 | Announced: 1 → 4
Group 4,4,Pathum Nissanka,Sri Lanka,SL,BAT,BAT,1,0,0,0,110.0,0,1,110.0,PLAYING_XI,0,0,1,4,2026-02-19,1512756,0,0,0,0,Runs: 62 → 62 | Fours: 8 → 32 | Runs milestone bonus: 62 → 8 | Strike Rate: 151.22 → 4 | Announced: 1 → 4
Group 4,4,Aiden Markram,South Africa,SA,AR,AR,1,0,1,0,68.0,0,2,136.0,PLAYING_XI,0,0,1,4,2026-02-18,1512752,0,0,0,0,Runs: 28 → 28 | Fours: 5 → 20 | Sixes: 1 → 6 | Runs milestone bonus: 28 → 4 | Strike Rate: 254.55 → 6 | Announced: 1 → 4
Group 4,4,Faheem Ashraf,Pakistan,PAK,AR,AR,1,0,0,0,9.0,0,1,9.0,PLAYING_XI,0,0,1,4,2026-02-18,1512753,0,0,0,0,Dot balls: 5 → 5 | Announced: 1 → 4
Group 4,4,Mitchell Marsh,Australia,AUS,AR,AR,1,0,0,0,134.0,0,1,134.0,PLAYING_XI,0,0,1,4,2026-02-20,1512758,0,0,0,0,Runs: 64 → 64 | Fours: 7 → 28 | Sixes: 4 → 24 | Runs milestone bonus: 64 → 8 | Strike Rate: 193.94 → 6 | Announced: 1 → 4
Group 4,4,Mitchell Santner,New Zealand,NZ,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,4,2026-02-17,1512749,0,0,0,0,DID NOT PLAY
Group 4,4,Shivam Dube,India,IND,AR,AR,1,0,0,0,247.0,50,1,247.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,0,0,0,0,Runs: 66 → 66 | Fours: 4 → 16 | Sixes: 6 → 36 | Runs milestone bonus: 66 → 8 | Wickets: 2 → 60 | Dot balls: 5 → 5 | Strike Rate: 212.9 → 6 | Economy Rate: 11.67 → -4 | Announced: 1 → 4
Group 4,4,Matthew Kuhnemann,Australia,AUS,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,4,2026-02-20,1512758,0,0,0,0,DID NOT PLAY
Group 4,4,Usman Tariq,Pakistan,PAK,BOWL,BOWL,1,0,0,0,178.0,0,1,178.0,PLAYING_XI,0,0,1,4,2026-02-18,1512753,0,0,0,0,Wickets: 4 → 120 | LBW/Bowled bonus: 2 → 16 | Maiden overs: 1 → 12 | 3-Wicket bonus: 4 → 8 | Dot balls: 12 → 12 | Economy Rate: 4.57 → 6 | Announced: 1 → 4
Group 4,4,Varun Chakaravarthy,India,IND,BOWL,BOWL,1,0,0,1,137.0,0,1,137.0,PLAYING_XI,0,0,1,4,2026-02-18,1512754,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 2 → 16 | 3-Wicket bonus: 3 → 4 | Dot balls: 9 → 9 | Catches: 1 → 8 | Economy Rate: 4.67 → 6 | Announced: 1 → 4
Group 4,4,Johnson Charles,West Indies,WI,WK,WK,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,4,2026-02-19,1512755,0,0,0,0,DID NOT PLAY
Group 4,4,Jayden Seales,West Indies,WI,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-19,1512755,0,0,0,0,DID NOT PLAY
Group 4,4,Josh Tongue,England,ENG,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,4,2026-02-16,1512747,0,0,0,0,DID NOT PLAY
Group 4,4,Kuldeep Yadav,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,4,2026-02-18,1512754,0,0,0,0,DID NOT PLAY
Group 5,4,Rahmanullah Gurbaz,Afghanistan,AFG,WK,WK,1,0,0,0,60.0,0,1,60.0,PLAYING_XI,0,0,1,4,2026-02-19,1512757,0,0,0,0,DID NOT PLAY
